count_floors_pre_eq,age,area_percentage,height_percentage,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,count_families,damage_grade
3,25,6,6,0,1,0,0,0,0,0,0,0,0,0,1,1
2,30,15,4,0,1,0,0,0,0,1,0,0,0,0,1,3
3,10,52,9,0,0,0,0,0,0,0,0,1,0,0,1,1
4,85,10,9,1,0,0,0,1,0,0,0,0,0,0,1,2
3,5,5,6,0,1,0,0,0,0,0,0,0,0,0,0,1
3,25,8,7,0,1,0,0,0,0,1,0,0,0,0,3,3
3,30,10,6,0,0,0,0,1,0,0,0,0,0,0,1,2
3,45,9,7,1,1,0,0,1,0,1,0,0,0,0,1,2
2,0,23,10,0,1,0,0,0,0,0,0,0,0,0,2,3
2,25,5,5,0,0,0,0,0,1,1,0,0,0,0,0,2
2,30,13,6,0,1,1,0,0,0,1,0,0,0,0,1,3
1,35,5,5,0,1,1,0,0,0,0,0,0,0,0,1,2
2,30,25,4,0,0,0,0,0,0,1,0,0,0,0,2,2
2,25,8,4,0,0,0,0,0,0,1,0,0,0,0,0,3
1,10,3,2,0,0,0,0,0,0,1,1,1,0,0,1,2
2,10,11,7,0,1,0,0,0,0,0,0,0,0,0,0,2
5,70,5,11,1,0,0,0,1,0,0,0,0,0,0,1,2
2,15,4,5,0,1,1,0,0,0,0,0,0,0,1,1,2
2,50,6,5,0,0,0,1,0,0,0,0,0,0,0,1,2
3,0,15,9,0,0,0,0,0,1,0,0,0,0,0,1,1
2,40,8,5,0,1,0,1,1,0,0,0,0,0,0,2,3
2,10,5,5,0,1,1,0,0,0,1,1,0,0,0,1,3
1,30,12,3,1,0,0,0,1,0,0,0,0,0,0,1,3
3,25,15,10,0,0,0,0,0,1,0,0,0,0,0,1,2
3,25,24,10,0,0,0,0,0,1,0,0,1,0,0,3,2
2,30,9,5,0,1,0,0,0,0,1,0,0,0,0,3,2
2,35,7,4,0,1,0,0,0,0,0,0,0,0,0,4,2
2,55,8,6,1,1,1,0,0,0,0,0,0,0,0,1,3
1,15,9,3,0,0,0,1,0,0,0,0,0,0,0,1,1
2,15,8,6,0,1,0,0,1,0,0,0,0,0,0,1,2
2,10,11,4,1,0,0,0,0,0,0,0,0,0,0,1,3
2,15,23,7,0,0,0,0,0,0,0,0,1,0,0,0,1
2,5,14,5,0,1,0,0,0,0,1,0,0,0,0,0,2
2,50,11,7,1,1,0,0,0,0,0,0,0,0,0,1,3
2,55,3,6,0,1,1,0,0,0,1,0,0,0,0,1,2
2,35,8,7,1,1,0,0,0,0,1,0,0,0,0,1,2
1,5,8,3,1,0,0,0,0,0,0,0,0,0,0,2,2
2,15,8,6,0,1,0,1,0,0,1,0,0,0,0,1,2
2,5,17,7,0,0,0,0,0,1,0,0,0,0,0,2,1
2,120,9,8,0,1,0,0,0,0,0,0,0,0,0,1,3
1,20,3,5,0,1,0,0,0,0,0,0,0,0,0,0,3
1,10,11,2,0,0,0,0,0,0,0,1,0,0,0,1,2
3,40,8,6,0,0,0,0,1,0,0,0,0,0,0,2,2
1,65,12,2,0,1,0,0,0,0,0,0,0,0,0,1,2
2,0,10,5,0,1,0,1,0,0,1,0,0,0,0,1,3
2,65,9,6,0,1,0,0,0,0,0,0,0,0,0,1,3
1,10,20,4,0,0,0,0,0,1,0,0,0,0,0,1,2
2,80,4,6,1,0,0,0,0,0,0,0,0,0,0,1,3
3,5,10,5,0,1,0,0,0,0,0,0,0,0,0,3,3
2,40,5,4,0,1,0,0,0,0,0,0,0,0,0,1,1
3,20,9,7,0,1,0,0,0,1,0,0,0,0,0,1,2
2,5,16,7,0,0,0,0,0,0,0,0,0,1,0,0,1
2,10,3,3,0,0,0,0,1,0,1,0,0,0,0,1,2
1,10,7,6,0,0,0,0,0,1,0,0,0,0,0,1,1
2,5,9,5,0,0,0,0,1,0,1,0,0,0,0,1,1
3,100,3,6,1,0,0,0,0,0,0,0,0,0,0,1,2
3,15,23,6,0,1,0,0,0,0,0,0,1,0,0,3,3
3,0,8,4,0,1,0,0,0,0,0,0,0,0,0,0,2
2,80,8,8,0,1,0,0,0,0,0,0,0,0,0,2,3
1,10,3,3,1,0,0,0,0,0,1,0,0,0,0,1,2
3,20,11,8,0,1,0,1,0,0,1,0,0,0,0,2,2
1,5,18,3,0,0,0,0,0,0,0,0,1,0,0,0,2
1,15,6,3,0,1,0,0,0,0,1,0,0,0,0,0,1
3,35,7,7,0,1,0,0,0,0,1,0,0,0,0,2,3
2,10,6,8,0,0,0,0,1,0,1,0,0,0,0,1,2
3,25,12,10,0,0,0,0,0,1,0,0,1,0,0,0,1
3,35,12,6,0,1,0,0,0,0,0,0,0,0,0,2,2
3,10,14,7,0,1,0,0,0,0,0,0,0,0,0,3,3
3,25,6,9,0,1,0,0,0,0,0,0,0,0,0,2,2
3,10,10,6,0,1,1,0,0,0,1,0,0,0,0,1,2
2,35,20,5,1,0,0,0,0,0,0,0,0,0,0,1,3
3,5,28,10,0,0,0,0,0,1,0,0,0,0,0,1,1
1,5,5,3,1,0,0,0,0,0,0,0,0,0,0,1,3
4,15,17,13,0,0,0,1,0,1,0,0,0,0,0,2,2
1,5,17,3,0,0,0,0,0,1,0,0,0,1,0,2,1
4,60,8,9,0,0,0,0,1,0,0,0,0,0,0,1,3
3,10,17,7,0,1,0,1,0,0,0,0,0,0,0,1,2
3,10,12,8,0,0,0,0,0,1,0,0,0,0,0,1,2
2,15,11,6,0,0,0,0,0,0,1,1,0,0,0,1,3
3,30,11,9,1,1,0,0,1,0,0,0,0,0,0,0,2
3,30,6,7,1,0,0,0,0,0,1,1,0,0,0,1,2
2,30,7,4,1,0,0,0,0,0,0,0,0,0,0,1,1
3,10,30,10,0,0,0,0,0,0,0,0,0,1,0,1,1
1,5,14,3,0,0,0,0,0,1,1,0,0,0,0,0,2
4,35,18,10,0,1,0,0,0,0,0,0,0,0,0,1,2
3,35,9,11,0,1,1,0,0,0,1,1,0,0,0,1,2
3,15,9,7,1,0,0,0,0,0,0,0,0,0,0,1,3
4,25,7,8,0,0,0,0,1,1,0,0,0,0,0,1,2
2,15,13,6,0,1,0,0,0,0,1,1,0,0,0,1,2
3,45,12,4,0,1,0,0,0,0,0,0,0,0,0,1,3
2,15,8,5,0,1,0,0,0,0,1,1,1,0,0,1,3
3,10,16,7,0,1,0,0,0,0,1,0,0,0,0,1,3
3,20,23,5,0,1,0,0,0,0,1,0,0,0,0,1,2
2,0,8,5,0,0,0,1,0,1,0,0,0,0,0,1,2
2,5,3,3,0,1,0,0,0,0,1,0,0,0,0,1,2
3,5,18,8,0,1,0,0,0,0,0,0,0,0,0,1,3
4,5,11,10,0,0,0,0,0,0,0,0,1,0,0,1,1
2,5,15,6,0,0,0,0,0,0,0,0,0,1,0,0,1
2,25,8,5,0,0,0,0,0,1,1,0,0,0,0,1,2
2,10,38,5,0,1,0,0,0,0,1,1,0,0,0,1,2
2,60,10,7,0,1,0,0,0,0,1,1,0,0,0,1,2
2,10,16,5,0,1,1,0,0,0,0,0,0,0,0,0,3
1,80,4,2,0,1,0,0,0,0,0,0,0,0,0,1,3
2,50,5,7,0,1,0,0,0,0,1,0,0,0,0,1,3
1,20,7,3,0,0,0,0,0,1,1,0,0,0,0,1,1
3,40,16,7,1,0,0,0,1,0,0,0,0,0,0,1,2
5,85,3,10,1,0,0,0,0,0,0,0,0,0,0,1,2
3,10,14,7,0,0,0,0,0,0,0,0,0,1,0,1,2
3,30,11,9,0,0,0,0,0,0,0,0,1,0,0,0,1
3,55,5,6,0,1,0,0,0,0,1,0,0,0,0,2,2
3,0,8,9,0,0,0,0,0,1,0,0,1,0,0,0,2
1,50,3,4,0,1,0,0,0,0,0,0,0,0,0,1,3
3,25,8,5,0,1,0,0,0,0,1,1,0,0,0,1,2
3,5,11,6,0,1,0,0,0,0,0,0,0,0,0,3,3
2,5,7,5,1,0,0,0,0,0,1,0,0,0,0,1,2
3,10,5,6,0,0,0,1,0,0,1,0,0,0,1,1,2
2,30,6,6,0,1,1,0,0,0,1,1,0,0,0,1,2
2,5,5,6,1,1,0,0,0,0,1,0,0,0,0,0,3
2,40,11,6,1,1,0,0,0,0,0,0,0,0,0,1,3
1,995,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1
1,25,3,3,0,0,0,1,0,0,0,0,0,0,0,0,2
4,100,7,8,1,0,0,0,1,1,0,0,0,0,0,1,3
4,80,12,8,1,0,0,0,1,0,0,0,0,0,0,1,3
2,5,9,4,0,1,0,0,0,0,1,0,0,0,0,0,1
2,0,2,4,1,1,0,0,0,0,0,0,0,0,0,1,2
2,40,10,4,0,1,1,0,0,0,1,0,0,0,0,2,2
1,10,3,2,0,1,0,0,0,0,1,0,0,0,0,1,1
2,5,8,6,0,0,0,0,0,0,0,0,0,1,0,1,2
2,0,5,5,0,1,1,0,0,0,1,0,0,0,0,1,3
1,5,10,3,0,0,0,1,0,0,0,0,1,0,0,0,1
3,50,6,8,0,0,0,0,1,0,0,0,0,0,0,1,3
2,25,6,7,1,0,0,0,0,0,0,0,0,0,0,1,3
2,995,11,5,0,1,0,0,0,0,1,1,0,0,0,0,1
2,5,14,7,0,0,0,0,0,1,0,0,0,0,0,1,2
2,15,9,9,0,1,1,0,0,0,1,1,0,0,0,1,3
2,0,9,7,0,0,0,0,0,0,0,1,0,0,0,1,2
3,0,8,10,0,0,0,0,0,1,0,0,1,0,0,1,2
3,55,6,6,0,1,0,0,0,0,1,0,0,0,0,1,2
1,0,27,4,0,1,1,0,0,0,0,0,0,0,0,1,2
2,75,8,6,0,1,0,0,0,0,0,0,0,0,0,1,3
2,65,7,6,0,0,0,0,1,0,0,0,0,0,0,1,2
3,15,23,9,0,0,0,0,0,1,0,0,0,1,0,1,1
3,70,6,7,0,1,0,0,0,0,1,0,0,0,0,3,3
2,40,8,5,0,0,0,0,0,0,1,1,0,0,0,1,2
1,20,11,6,0,1,0,0,0,0,1,0,0,0,0,1,3
2,20,12,4,0,1,0,0,0,0,1,0,0,0,0,1,1
1,30,7,2,0,1,0,0,0,0,0,0,0,0,0,0,2
3,0,17,9,0,0,0,0,0,1,0,0,0,0,0,0,1
2,150,7,8,0,0,1,0,0,0,1,0,0,0,0,1,3
2,0,3,5,0,1,0,0,0,1,0,0,0,0,0,0,1
3,40,40,9,0,0,0,0,1,0,0,0,0,0,0,2,2
2,5,9,6,0,0,1,0,0,0,1,0,0,0,0,1,3
1,5,12,4,0,1,0,0,0,0,0,0,0,0,0,1,2
2,40,8,6,1,0,0,0,0,0,0,1,0,0,1,1,2
3,60,6,7,1,1,0,0,0,0,0,0,0,0,0,0,2
1,20,7,5,0,1,1,0,0,0,0,0,0,0,0,2,2
2,150,27,10,1,1,0,0,0,0,0,0,0,0,0,3,2
2,15,8,4,1,0,0,0,0,0,1,1,0,0,0,1,2
1,0,13,2,0,1,0,0,0,0,0,0,0,0,0,1,1
3,0,14,8,0,0,0,0,0,1,0,0,0,1,0,0,1
1,20,14,3,1,0,0,0,1,0,0,0,0,0,0,0,2
2,20,6,4,0,1,0,0,0,0,1,0,1,0,0,1,2
3,10,38,9,0,0,0,0,0,1,0,0,1,0,0,0,2
3,50,13,7,0,1,0,0,0,0,0,0,0,0,0,1,2
3,0,11,8,0,1,0,1,0,0,0,0,1,0,0,1,1
3,0,6,6,0,1,0,0,0,0,1,0,0,0,0,2,3
1,30,5,2,0,0,0,0,0,0,1,0,0,0,0,1,3
3,95,11,7,1,1,0,0,0,0,1,1,0,0,0,1,3
1,0,20,4,0,0,0,0,0,1,0,0,0,0,0,1,2
1,30,14,3,0,1,0,0,0,0,0,0,0,0,0,1,2
2,30,6,4,1,1,0,0,1,0,0,0,0,0,0,1,3
3,0,11,9,0,1,0,0,0,0,1,0,0,0,0,2,2
2,0,21,7,0,1,0,0,0,0,0,0,0,0,0,0,2
3,10,15,10,1,1,0,0,0,0,0,0,0,0,0,1,3
2,30,13,5,0,1,0,0,0,0,1,1,1,0,0,1,3
1,0,13,2,0,0,0,0,0,0,0,0,1,0,0,2,1
2,25,11,5,0,1,0,1,0,0,1,0,0,0,0,0,2
4,995,7,11,1,0,0,0,1,0,0,0,0,0,0,1,2
2,0,4,5,1,0,0,0,0,0,0,0,0,0,0,1,2
2,10,15,4,0,0,0,0,1,0,0,0,0,0,0,1,3
2,35,11,4,1,1,0,0,0,0,0,0,0,0,0,1,2
1,0,17,3,0,1,0,0,0,0,0,0,0,0,0,1,1
2,15,31,6,0,0,0,0,1,1,0,0,0,0,0,1,2
2,0,11,5,0,0,0,1,0,1,0,0,1,0,1,1,1
2,25,11,7,0,0,0,0,1,1,0,0,0,0,0,1,2
3,0,4,9,0,1,0,0,0,0,0,0,0,0,0,1,3
2,55,5,4,1,0,0,0,0,0,0,0,0,0,0,1,2
2,20,10,7,1,0,0,1,1,1,0,0,0,0,0,1,3
2,50,12,5,1,0,0,0,0,0,0,0,0,0,0,2,2
2,30,17,3,0,0,0,0,0,1,0,0,1,0,0,1,2
1,10,17,4,0,0,0,0,0,1,1,0,0,0,0,1,2
2,15,7,5,0,1,0,0,0,1,1,0,0,0,0,1,3
2,50,16,6,0,1,0,0,1,0,0,0,0,0,0,3,2
3,0,11,10,0,0,0,1,0,1,0,0,0,0,0,1,2
2,0,18,5,0,0,0,1,0,1,1,0,0,0,0,2,1
2,15,18,4,0,0,0,0,0,1,0,0,0,0,0,1,2
1,40,10,2,0,1,0,0,0,0,0,0,0,0,0,1,3
5,95,4,8,0,0,0,0,1,0,0,0,0,0,0,1,2
5,5,14,15,0,0,0,0,0,1,0,0,0,1,0,1,1
1,15,4,3,0,0,0,0,0,0,1,0,0,0,0,0,2
2,20,7,6,1,1,0,0,0,0,0,0,0,0,0,0,1
4,80,8,8,1,0,0,0,1,0,1,1,0,0,0,3,3
1,30,5,5,0,1,0,0,0,0,1,0,0,0,0,1,3
1,5,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1
1,5,11,3,0,0,0,1,0,0,0,0,0,1,0,1,1
3,40,6,6,1,0,0,0,1,1,1,1,0,0,0,1,2
1,25,3,4,0,0,1,0,0,0,0,0,0,0,0,1,3
5,40,4,10,0,0,0,1,1,0,0,0,0,0,0,1,2
1,5,7,3,0,0,0,0,0,0,0,0,0,0,1,1,2
2,15,3,4,1,0,0,0,0,0,0,0,0,0,1,0,3
2,20,4,7,1,1,0,0,0,0,1,1,0,0,0,1,2
2,15,27,4,0,1,0,0,0,0,0,0,0,0,0,1,3
3,20,5,7,0,1,0,0,0,0,0,0,0,0,0,4,2
2,40,10,8,0,1,0,0,0,0,0,0,0,0,0,0,2
3,10,23,10,0,0,0,0,0,0,0,0,1,0,0,4,2
2,0,18,8,0,0,0,0,0,1,0,0,1,0,0,2,2
3,0,7,7,0,1,0,0,0,0,1,0,0,0,1,1,2
3,10,17,6,0,1,0,0,0,0,1,0,0,0,0,1,1
3,40,10,9,0,0,0,0,1,0,0,0,0,0,0,1,3
1,80,11,3,1,1,0,0,1,0,1,1,0,0,0,1,2
3,60,3,7,0,0,0,0,1,0,0,0,0,0,0,1,2
3,35,5,6,0,1,0,0,0,0,1,0,0,0,0,1,3
1,5,5,2,0,1,1,0,0,0,0,0,0,0,0,1,3
2,20,18,4,1,0,0,0,0,0,0,0,0,0,0,1,1
2,35,7,5,0,1,1,0,1,0,1,0,0,0,0,1,2
1,5,6,4,0,0,0,0,0,0,0,1,0,0,0,1,2
2,20,6,6,0,1,1,0,0,0,1,0,0,0,0,1,2
2,10,12,6,0,0,0,0,0,0,0,0,0,1,0,1,2
2,15,7,7,0,0,0,0,0,0,0,0,1,0,0,0,2
2,30,9,8,1,0,0,0,0,0,1,0,0,0,0,1,2
2,20,14,6,0,1,0,0,0,0,0,0,0,0,0,0,3
3,35,10,9,0,1,0,0,0,0,0,0,0,0,0,1,3
2,35,10,7,0,1,1,0,0,0,1,0,0,0,0,1,2
1,995,4,3,0,1,1,1,0,0,0,0,0,0,0,1,2
3,10,4,6,0,1,0,0,0,0,0,0,0,0,0,2,3
2,40,12,6,0,1,0,0,1,0,0,0,0,0,0,1,3
4,50,8,9,0,0,0,0,0,1,0,0,0,0,0,1,2
2,0,8,6,0,1,0,0,0,0,0,0,0,0,1,1,1
2,10,11,6,0,1,0,0,0,0,1,1,0,0,1,1,1
1,10,11,3,0,0,0,0,0,1,0,0,1,0,0,0,2
3,50,10,7,1,0,0,0,0,0,0,0,0,0,0,1,2
1,995,2,3,0,1,0,0,0,0,0,1,0,0,0,1,2
2,0,8,8,0,0,0,0,0,1,0,0,0,0,0,0,1
1,10,3,3,0,0,0,0,0,0,1,0,0,0,1,1,1
3,40,9,10,1,0,0,0,1,1,1,0,0,0,0,1,3
2,20,12,5,0,0,0,0,0,0,1,1,1,0,0,1,2
4,35,12,12,0,0,0,0,1,0,0,0,0,0,0,0,2
1,25,12,2,0,0,0,1,0,0,0,0,0,0,0,1,2
1,0,2,2,0,1,0,0,0,0,0,1,0,0,0,1,2
1,40,7,3,0,0,0,0,0,1,0,0,0,0,0,1,2
4,100,10,10,1,0,0,0,1,0,0,0,0,0,0,6,3
2,30,12,6,0,1,1,0,0,0,0,0,0,0,0,1,3
4,90,5,7,1,0,0,0,0,0,0,0,0,0,0,1,2
3,60,11,8,0,1,0,0,0,0,0,0,0,0,0,1,3
1,0,7,3,0,1,0,0,0,0,0,0,0,0,1,1,2
1,5,10,2,0,0,0,0,0,0,1,1,0,0,0,1,2
3,5,21,10,0,0,0,0,0,1,0,0,1,0,0,1,2
5,10,7,15,0,0,0,0,0,0,0,0,1,0,0,1,1
3,5,7,6,0,1,0,0,0,0,1,0,0,0,0,0,3
2,0,3,4,0,1,0,0,0,0,1,0,0,0,1,1,1
2,100,7,5,0,1,0,0,0,0,0,0,0,0,0,0,2
2,50,5,3,0,1,0,0,0,0,1,1,0,0,0,1,1
2,0,9,4,0,1,1,0,0,0,1,0,0,0,0,1,1
2,10,14,6,0,1,0,0,1,0,0,0,0,0,0,1,3
3,40,10,7,1,0,0,0,1,0,1,1,0,0,0,1,2
2,10,6,6,0,1,0,0,0,0,1,1,0,0,0,2,2
2,65,7,5,0,1,1,0,0,0,1,1,0,0,0,1,3
2,5,7,6,1,1,0,0,0,0,0,0,0,0,0,0,2
3,35,10,7,1,1,0,0,0,0,0,0,0,0,0,1,2
4,80,3,12,0,0,0,0,1,0,0,0,0,0,0,1,2
3,25,6,9,0,0,0,0,1,0,0,0,0,0,0,1,2
2,20,7,8,0,0,1,0,0,0,1,0,0,0,0,1,3
3,25,2,7,1,0,0,0,0,0,0,0,0,0,0,1,3
1,70,8,2,0,1,0,0,0,0,0,0,0,0,0,1,2
1,10,8,2,0,1,0,0,0,0,0,0,0,0,0,2,3
1,10,17,2,0,0,0,0,1,0,0,0,0,0,0,1,2
1,20,9,3,0,0,0,0,0,0,0,0,0,1,1,1,3
2,25,27,5,0,1,0,0,0,0,0,0,0,0,0,1,1
3,10,15,7,0,1,0,0,0,0,1,0,0,0,0,2,3
2,15,18,6,0,0,0,0,0,0,1,0,0,0,0,1,2
2,15,9,7,0,1,0,0,0,0,1,1,0,0,0,1,3
1,0,14,7,0,0,0,0,0,1,0,0,1,0,0,0,1
2,30,3,3,0,1,0,0,0,0,0,0,0,0,0,1,3
4,30,19,12,0,0,0,0,0,0,0,0,1,0,0,1,2
2,75,6,5,0,1,1,0,0,0,0,0,0,0,0,1,2
2,15,11,6,0,1,0,0,0,1,0,0,0,0,0,1,2
1,10,16,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,5,5,4,1,0,0,0,1,0,1,0,0,0,0,1,2
3,30,10,7,0,1,0,0,0,0,1,1,1,0,0,1,2
2,35,5,7,0,0,0,0,0,1,0,0,0,0,0,0,2
2,5,7,6,0,0,0,0,0,0,1,1,0,0,0,1,3
1,20,16,3,0,0,0,0,0,0,0,0,0,1,0,1,2
3,35,2,32,0,1,0,0,0,0,0,0,0,0,0,0,3
5,0,13,15,0,0,0,0,0,1,0,0,1,0,0,1,3
1,5,38,3,0,0,0,0,0,1,0,0,1,0,0,2,2
2,25,8,11,0,1,0,0,0,0,0,0,0,0,0,0,2
1,45,8,3,0,1,0,0,0,0,1,0,0,0,0,1,2
2,20,23,5,1,0,0,0,0,0,0,0,0,0,0,2,2
1,15,7,4,0,0,0,0,0,0,1,1,0,0,0,1,1
3,10,35,10,0,0,0,0,0,0,0,0,0,1,0,1,1
1,5,9,2,0,0,0,0,0,1,0,0,0,1,0,1,1
1,85,6,3,0,1,0,0,0,0,1,1,0,0,0,0,2
3,0,7,8,1,0,0,0,0,0,0,0,0,0,0,1,2
1,50,7,5,0,1,0,0,0,0,0,0,0,0,0,1,3
3,0,7,7,0,0,0,0,0,0,0,0,0,1,0,0,1
3,0,23,9,0,0,0,0,0,0,0,0,1,0,0,1,2
2,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,2
2,25,4,5,0,0,0,0,0,1,0,0,1,0,0,1,1
1,10,9,2,0,0,0,1,0,0,0,0,0,0,0,1,3
2,0,31,7,0,1,0,0,0,0,0,0,0,0,0,1,2
2,35,8,7,1,1,0,0,0,0,1,0,0,0,0,1,3
5,10,26,13,0,0,0,0,0,1,0,0,1,0,0,1,3
2,15,7,6,0,0,1,0,0,0,1,0,0,0,0,1,3
1,5,7,4,0,0,0,0,0,1,0,0,0,0,0,1,3
2,15,4,5,0,1,0,0,0,1,0,0,0,0,0,1,3
2,30,3,7,1,0,0,0,0,0,0,0,0,0,0,1,2
2,0,9,3,0,0,0,0,0,0,1,0,0,0,0,1,2
2,80,5,5,0,1,0,0,0,0,0,0,0,0,0,0,3
2,20,14,7,0,1,0,0,0,0,1,0,0,0,0,1,3
2,45,7,7,0,1,0,0,0,0,0,0,0,0,0,0,3
2,15,10,4,0,1,0,0,0,0,0,1,0,0,0,1,3
3,0,5,7,0,1,0,0,0,0,1,1,0,0,0,1,2
2,50,5,5,0,0,0,0,0,0,0,1,0,0,0,1,1
2,10,13,6,0,1,0,0,0,0,0,0,0,0,0,0,3
2,10,11,7,0,1,1,0,0,0,0,0,0,0,0,1,1
2,30,8,7,1,1,0,0,0,0,1,0,0,0,0,1,2
3,30,2,10,0,0,0,0,1,0,0,0,0,0,0,1,2
2,40,12,6,0,0,0,1,0,0,0,0,0,0,0,1,2
1,55,4,2,0,1,0,0,0,0,0,0,0,0,0,0,2
4,0,21,10,0,0,0,0,0,1,0,0,0,1,0,2,1
2,30,12,6,0,1,0,0,0,0,0,0,0,0,0,0,3
2,60,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2
3,20,14,8,1,0,0,0,0,0,0,0,0,0,0,1,3
2,20,13,6,0,0,0,0,0,1,0,0,1,0,0,0,1
3,25,6,7,0,1,0,1,0,0,0,0,0,0,0,1,3
4,80,11,8,0,1,0,0,1,0,1,1,0,0,0,1,2
3,80,9,6,0,1,0,0,0,0,0,0,0,0,0,2,3
2,35,3,6,0,0,1,0,0,0,0,0,0,0,0,1,3
2,5,7,8,0,1,0,0,0,0,0,0,1,0,0,1,2
2,40,11,6,0,0,0,0,1,1,0,0,0,0,0,1,2
4,20,12,12,1,0,0,0,1,0,0,0,0,0,0,3,2
2,15,6,5,0,0,0,0,1,0,1,0,0,0,0,0,2
1,25,9,3,0,1,0,0,0,0,0,0,0,0,0,0,1
2,45,14,5,1,0,0,0,1,0,0,0,0,0,0,1,2
3,20,12,7,0,0,0,1,0,0,0,0,1,0,0,1,2
2,25,8,6,0,0,0,0,0,1,0,0,0,0,1,1,2
1,50,9,3,0,1,1,0,0,0,1,1,0,0,0,1,3
2,0,5,5,0,0,0,0,1,0,0,0,0,0,0,2,2
3,20,14,9,0,0,0,0,0,1,0,0,0,0,0,1,1
2,15,6,5,0,0,0,1,0,0,1,0,1,0,0,1,2
1,15,16,3,0,0,0,0,1,0,0,0,0,0,0,1,2
3,15,12,7,1,1,0,0,0,0,0,0,0,0,0,1,2
4,15,20,13,0,0,0,0,0,1,0,0,1,0,0,0,2
3,10,7,8,1,0,0,0,0,0,1,0,0,0,0,1,2
2,35,2,6,1,0,0,0,1,0,0,0,0,0,0,1,2
2,0,15,6,0,0,1,0,0,0,1,0,0,0,0,2,3
2,20,4,3,1,1,0,0,0,0,1,0,0,0,0,1,2
1,15,28,3,0,0,0,0,0,0,1,1,0,0,0,4,2
2,10,6,3,0,0,0,0,0,1,0,0,0,0,0,1,2
1,5,9,2,0,0,1,0,0,0,1,0,0,0,0,1,2
2,50,2,4,0,1,0,0,0,1,0,0,0,0,0,1,3
1,0,7,2,0,0,0,0,0,0,1,1,0,0,0,1,3
3,95,53,6,1,0,0,0,1,0,1,0,0,0,0,2,3
2,0,13,6,0,0,0,0,0,0,0,0,0,1,0,1,3
3,0,24,11,0,0,0,0,0,0,0,0,1,0,0,0,1
3,45,14,7,0,1,0,0,0,0,0,0,0,0,0,0,2
2,25,17,6,0,1,0,0,0,0,0,0,1,0,0,1,2
2,10,20,6,0,1,0,0,0,0,1,0,0,0,0,1,2
3,60,11,8,0,1,0,0,0,0,1,0,0,0,0,2,1
3,5,8,8,1,1,0,0,0,0,0,0,0,0,0,1,3
3,45,3,7,0,1,0,0,0,0,0,0,0,0,0,3,3
2,50,4,4,0,0,1,0,0,0,0,0,0,0,0,0,3
4,60,4,12,0,0,0,0,1,0,0,0,0,0,0,1,3
3,30,14,8,1,0,0,0,0,0,0,0,0,0,0,0,2
2,35,14,4,0,1,0,0,0,0,1,0,1,0,0,1,2
2,15,7,5,0,0,1,0,0,0,1,0,0,0,0,1,3
1,30,5,3,0,0,0,0,1,0,1,1,0,0,0,1,2
1,0,6,3,0,0,0,0,0,0,0,0,0,0,1,1,2
2,20,9,5,0,0,0,1,0,0,1,0,0,0,0,1,2
2,15,9,5,0,1,1,0,1,0,1,1,0,0,1,1,2
2,0,9,5,0,0,0,1,0,0,0,0,0,0,0,1,1
2,35,5,5,0,1,1,0,0,0,1,0,0,0,0,1,2
3,30,13,6,0,1,0,0,0,0,0,0,0,0,0,2,2
1,55,4,4,0,1,0,0,0,0,0,0,0,0,0,1,3
4,80,7,9,1,0,0,0,1,0,0,0,0,0,0,2,2
4,50,5,9,0,0,0,0,1,1,0,0,0,0,0,1,2
2,10,7,4,0,0,0,1,0,0,1,1,0,0,0,1,2
1,20,8,2,0,1,1,0,0,0,0,0,0,0,0,1,3
2,0,8,5,1,0,0,0,1,1,1,1,0,0,0,1,2
2,35,9,9,0,1,0,0,0,0,0,0,0,0,0,1,2
2,0,6,5,0,0,1,0,0,0,1,1,0,0,0,0,1
4,20,6,11,0,0,0,0,0,0,0,0,1,0,0,1,3
2,20,5,7,1,1,0,0,0,0,1,0,0,0,0,0,2
2,5,16,5,0,0,0,0,0,1,1,0,0,0,0,0,1
3,40,12,5,0,1,0,0,0,0,0,0,0,0,0,1,3
1,15,6,5,0,1,0,0,0,0,0,1,0,0,0,1,3
3,45,15,7,0,1,0,0,0,0,0,0,0,0,0,1,2
2,5,10,4,0,1,0,0,0,0,1,0,1,0,0,1,2
2,30,8,7,1,0,0,0,0,0,0,0,0,0,0,1,2
4,90,6,10,1,0,0,0,1,0,0,0,0,0,0,1,2
2,10,5,5,1,1,0,0,0,0,1,1,0,0,0,1,3
2,40,7,6,1,0,0,0,0,0,0,0,0,0,0,1,3
2,5,10,6,0,1,1,0,0,0,1,0,0,0,1,1,3
2,45,4,7,1,0,0,0,1,0,1,0,0,0,1,1,2
2,85,6,5,1,1,0,0,0,0,1,0,0,0,0,2,3
3,40,4,7,1,0,0,0,0,0,0,0,0,0,0,1,3
